subjCode,gender,block,trial_num,sound_file,sound_name,pic_name,is_valid,cue,is_pres,validity_prompt,rt,rtValid,obj_presence_acc,obj_identified_acc,latency,validity_recoded
s24_abj_fs4,M,2,80,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,845,NA,1,NA,845,valid
s24_abj_fs4,M,2,81,noise,noise,NA,valid,notCued,absent,rollingpin,1525,NA,1,NA,1525,notCued
s24_abj_fs4,M,2,82,football_label,football,NA,invalid,label,absent,football,844,NA,1,NA,844,invalid
s24_abj_fs4,M,2,83,noise,noise,NA,valid,notCued,absent,banana,844,NA,1,NA,844,notCued
s24_abj_fs4,M,2,84,noise,noise,NA,valid,notCued,absent,banana,735,NA,1,NA,735,notCued
s24_abj_fs4,M,2,85,noise,noise,football,valid,notCued,present,football,528,NA,0,NA,NA,notCued
s24_abj_fs4,M,2,86,banana_label,banana,NA,valid,label,absent,banana,739,NA,1,NA,739,valid
s24_abj_fs4,M,2,87,swan_label,swan,swan,valid,label,present,swan,1538,NA,0,NA,NA,valid
s24_abj_fs4,M,2,88,noise,noise,banana,invalid,notCued,present,football,1160,NA,0,NA,NA,notCued
s24_abj_fs4,M,2,89,zebra_label,zebra,NA,valid,label,absent,zebra,4070,NA,1,NA,4070,valid
s24_abj_fs4,M,2,90,noise,noise,swan,valid,notCued,present,swan,1784,495,1,1,1784,notCued
s24_abj_fs4,M,2,91,noise,noise,NA,valid,notCued,absent,rollingpin,2822,NA,1,NA,2822,notCued
s24_abj_fs4,M,2,92,swan_label,swan,swan,valid,label,present,swan,2018,416,1,1,2018,valid
s24_abj_fs4,M,2,93,noise,noise,football,valid,notCued,present,football,2120,751,1,0,2120,notCued
s24_abj_fs4,M,2,94,noise,noise,NA,invalid,notCued,absent,banana,950,NA,1,NA,950,notCued
s24_abj_fs4,M,2,95,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,1472,NA,1,NA,1472,valid
s24_abj_fs4,M,2,96,noise,noise,banana,valid,notCued,present,banana,1887,NA,0,NA,NA,notCued
s24_abj_fs4,M,2,97,turtle_label,turtle,NA,valid,label,absent,turtle,1055,NA,1,NA,1055,valid
s24_abj_fs4,M,2,98,noise,noise,pumpkin,valid,notCued,present,pumpkin,1976,575,1,1,1976,notCued
s24_abj_fs4,M,2,99,noise,noise,NA,valid,notCued,absent,football,847,NA,1,NA,847,notCued
s24_abj_fs4,M,2,100,noise,noise,NA,valid,notCued,absent,zebra,844,NA,1,NA,844,notCued
s24_abj_fs4,M,2,101,zebra_label,zebra,banana,invalid,label,present,zebra,1265,NA,0,NA,NA,invalid
s24_abj_fs4,M,2,102,football_label,football,football,valid,label,present,football,1160,NA,0,NA,NA,valid
s24_abj_fs4,M,2,103,kangaroo_label,kangaroo,NA,valid,label,absent,kangaroo,1480,NA,1,NA,1480,valid
s24_abj_fs4,M,2,104,noise,noise,NA,valid,notCued,absent,zebra,1897,NA,1,NA,1897,notCued
s24_abj_fs4,M,2,105,noise,noise,NA,valid,notCued,absent,pumpkin,1371,NA,1,NA,1371,notCued
s24_abj_fs4,M,2,106,noise,noise,pumpkin,valid,notCued,present,pumpkin,3373,639,1,1,3373,notCued
s24_abj_fs4,M,2,107,zebra_label,zebra,NA,valid,label,absent,zebra,1163,NA,1,NA,1163,valid
s24_abj_fs4,M,2,108,turtle_label,turtle,turtle,valid,label,present,turtle,2644,879,1,1,2644,valid
s24_abj_fs4,M,2,109,noise,noise,zebra,valid,notCued,present,zebra,3316,463,1,1,3316,notCued
s24_abj_fs4,M,2,110,noise,noise,NA,valid,notCued,absent,zebra,2740,NA,1,NA,2740,notCued
s24_abj_fs4,M,2,111,kangaroo_label,kangaroo,NA,invalid,label,absent,kangaroo,950,NA,1,NA,950,invalid
s24_abj_fs4,M,2,112,noise,noise,pumpkin,valid,notCued,present,pumpkin,4141,527,1,1,4141,notCued
s24_abj_fs4,M,2,113,football_label,football,football,valid,label,present,football,3782,496,1,1,3782,valid
s24_abj_fs4,M,2,114,noise,noise,NA,valid,notCued,absent,turtle,2166,NA,1,NA,2166,notCued
s24_abj_fs4,M,2,115,football_label,football,NA,valid,label,absent,football,1583,NA,1,NA,1583,valid
s24_abj_fs4,M,2,116,football_label,football,NA,valid,label,absent,football,1473,NA,1,NA,1473,valid
s24_abj_fs4,M,2,117,noise,noise,swan,valid,notCued,present,swan,2999,719,1,1,2999,notCued
s24_abj_fs4,M,2,118,noise,noise,NA,valid,notCued,absent,swan,1371,NA,1,NA,1371,notCued
s24_abj_fs4,M,2,119,noise,noise,zebra,invalid,notCued,present,football,3313,2799,1,1,3313,notCued
s24_abj_fs4,M,2,120,banana_label,banana,banana,valid,label,present,banana,3879,NA,0,NA,NA,valid
s24_abj_fs4,M,2,121,rollingpin_label,rollingpin,football,invalid,label,present,rollingpin,2178,NA,0,NA,NA,invalid
s24_abj_fs4,M,2,122,noise,noise,swan,invalid,notCued,present,banana,3446,NA,0,NA,NA,notCued
s24_abj_fs4,M,2,123,noise,noise,turtle,invalid,notCued,present,zebra,2565,1519,1,1,2565,notCued
s24_abj_fs4,M,2,124,banana_label,banana,NA,valid,label,absent,banana,1583,NA,1,NA,1583,valid
s24_abj_fs4,M,2,125,noise,noise,NA,invalid,notCued,absent,banana,949,NA,1,NA,949,notCued
s24_abj_fs4,M,2,126,noise,noise,NA,valid,notCued,absent,football,1161,NA,1,NA,1161,notCued
s24_abj_fs4,M,2,127,kangaroo_label,kangaroo,NA,valid,label,absent,kangaroo,1266,NA,1,NA,1266,valid
s24_abj_fs4,M,2,128,noise,noise,rollingpin,valid,notCued,present,rollingpin,2631,544,1,1,2631,notCued
s24_abj_fs4,M,2,129,noise,noise,turtle,valid,notCued,present,turtle,2981,NA,0,NA,NA,notCued
s24_abj_fs4,M,2,130,noise,noise,NA,invalid,notCued,absent,swan,1372,NA,1,NA,1372,notCued
s24_abj_fs4,M,2,131,noise,noise,NA,valid,notCued,absent,banana,1372,NA,1,NA,1372,notCued
s24_abj_fs4,M,2,132,noise,noise,NA,valid,notCued,absent,turtle,1267,NA,1,NA,1267,notCued
s24_abj_fs4,M,2,133,noise,noise,turtle,valid,notCued,present,turtle,4503,832,1,1,4503,notCued
s24_abj_fs4,M,2,134,noise,noise,kangaroo,valid,notCued,present,kangaroo,3077,463,1,1,3077,notCued
s24_abj_fs4,M,2,135,swan_label,swan,zebra,invalid,label,present,swan,2831,1103,1,1,2831,invalid
s24_abj_fs4,M,2,136,noise,noise,NA,valid,notCued,absent,kangaroo,1558,NA,1,NA,1558,notCued
s24_abj_fs4,M,2,137,banana_label,banana,swan,invalid,label,present,banana,2567,544,1,1,2567,invalid
s24_abj_fs4,M,2,138,noise,noise,NA,valid,notCued,absent,zebra,1160,NA,1,NA,1160,notCued
s24_abj_fs4,M,2,139,turtle_label,turtle,NA,valid,label,absent,turtle,845,NA,1,NA,845,valid
s24_abj_fs4,M,2,140,noise,noise,NA,valid,notCued,absent,rollingpin,1954,NA,1,NA,1954,notCued
s24_abj_fs4,M,2,141,noise,noise,NA,invalid,notCued,absent,banana,1163,NA,1,NA,1163,notCued
s24_abj_fs4,M,2,142,zebra_label,zebra,zebra,valid,label,present,zebra,4789,NA,0,NA,NA,valid
s24_abj_fs4,M,2,143,swan_label,swan,NA,invalid,label,absent,swan,1999,NA,1,NA,1999,invalid
s24_abj_fs4,M,2,144,noise,noise,NA,valid,notCued,absent,turtle,1797,NA,1,NA,1797,notCued
s24_abj_fs4,M,2,145,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,3375,528,1,1,3375,valid
s24_abj_fs4,M,2,146,noise,noise,banana,valid,notCued,present,banana,2998,751,1,1,2998,notCued
s24_abj_fs4,M,2,147,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,3491,NA,1,NA,3491,valid
s24_abj_fs4,M,2,148,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,1478,NA,1,NA,1478,valid
s24_abj_fs4,M,2,149,swan_label,swan,NA,valid,label,absent,swan,1479,NA,1,NA,1479,valid
s24_abj_fs4,M,2,150,zebra_label,zebra,NA,valid,label,absent,zebra,1893,NA,1,NA,1893,valid
s24_abj_fs4,M,2,151,noise,noise,NA,valid,notCued,absent,swan,1685,NA,1,NA,1685,notCued
s24_abj_fs4,M,2,152,zebra_label,zebra,zebra,valid,label,present,zebra,2632,640,1,1,2632,valid
s24_abj_fs4,M,2,153,noise,noise,NA,valid,notCued,absent,kangaroo,1925,NA,1,NA,1925,notCued
s24_abj_fs4,M,2,154,banana_label,banana,banana,valid,label,present,banana,2164,831,1,1,2164,valid
s24_abj_fs4,M,2,155,noise,noise,NA,valid,notCued,absent,turtle,2630,NA,1,NA,2630,notCued
s24_abj_fs4,M,2,156,noise,noise,NA,invalid,notCued,absent,rollingpin,1767,NA,1,NA,1767,notCued
s24_abj_fs4,M,2,157,noise,noise,swan,valid,notCued,present,swan,3239,415,1,1,3239,notCued
s24_abj_fs4,M,2,158,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,2734,NA,0,NA,NA,valid
s24_abj_fs4,M,2,159,banana_label,banana,NA,valid,label,absent,banana,2168,NA,1,NA,2168,valid
s24_abj_fs4,M,2,160,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,1373,NA,1,NA,1373,valid
s26_jv_fs4,M,1,1,noise,noise,NA,valid,notCued,absent,swan,3515,NA,1,NA,3515,notCued
s26_jv_fs4,M,1,2,zebra_label,zebra,NA,invalid,label,absent,zebra,4028,NA,1,NA,4028,invalid
s26_jv_fs4,M,1,3,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,7415,NA,1,NA,7415,valid
s26_jv_fs4,M,1,4,noise,noise,NA,valid,notCued,absent,turtle,3898,NA,1,NA,3898,notCued
s26_jv_fs4,M,1,5,swan_label,swan,NA,valid,label,absent,swan,5842,NA,1,NA,5842,valid
s26_jv_fs4,M,1,6,turtle_label,turtle,turtle,valid,label,present,turtle,4568,NA,0,NA,NA,valid
s26_jv_fs4,M,1,7,noise,noise,NA,valid,notCued,absent,football,3656,NA,1,NA,3656,notCued
s26_jv_fs4,M,1,8,noise,noise,banana,valid,notCued,present,banana,2517,5167,1,0,2517,notCued
s26_jv_fs4,M,1,9,turtle_label,turtle,turtle,valid,label,present,turtle,3321,NA,0,NA,NA,valid
s26_jv_fs4,M,1,10,noise,noise,NA,valid,notCued,absent,zebra,3144,NA,1,NA,3144,notCued
s26_jv_fs4,M,1,11,zebra_label,zebra,NA,valid,label,absent,zebra,2958,NA,1,NA,2958,valid
s26_jv_fs4,M,1,12,noise,noise,NA,valid,notCued,absent,turtle,4617,NA,1,NA,4617,notCued
s26_jv_fs4,M,1,13,noise,noise,NA,valid,notCued,absent,pumpkin,3949,NA,1,NA,3949,notCued
s26_jv_fs4,M,1,14,rollingpin_label,rollingpin,rollingpin,valid,label,present,rollingpin,2071,1151,1,1,2071,valid
s26_jv_fs4,M,1,15,noise,noise,banana,valid,notCued,present,banana,2555,1792,1,0,2555,notCued
s26_jv_fs4,M,1,16,noise,noise,NA,valid,notCued,absent,kangaroo,2904,NA,1,NA,2904,notCued
s26_jv_fs4,M,1,17,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,3325,NA,0,NA,NA,valid
s26_jv_fs4,M,1,18,kangaroo_label,kangaroo,NA,valid,label,absent,kangaroo,2389,NA,1,NA,2389,valid
s26_jv_fs4,M,1,19,noise,noise,NA,valid,notCued,absent,banana,2105,NA,1,NA,2105,notCued
s26_jv_fs4,M,1,20,kangaroo_label,kangaroo,rollingpin,invalid,label,present,kangaroo,2677,2479,1,0,2677,invalid
s26_jv_fs4,M,1,21,noise,noise,turtle,valid,notCued,present,turtle,4698,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,22,noise,noise,kangaroo,valid,notCued,present,kangaroo,3866,992,1,0,3866,notCued
s26_jv_fs4,M,1,23,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,3527,NA,1,NA,3527,valid
s26_jv_fs4,M,1,24,noise,noise,NA,valid,notCued,absent,swan,2919,NA,1,NA,2919,notCued
s26_jv_fs4,M,1,25,zebra_label,zebra,NA,valid,label,absent,zebra,4251,NA,1,NA,4251,valid
s26_jv_fs4,M,1,26,noise,noise,NA,valid,notCued,absent,banana,3721,799,0,0,NA,notCued
s26_jv_fs4,M,1,27,swan_label,swan,swan,valid,label,present,swan,3396,608,1,1,3396,valid
s26_jv_fs4,M,1,28,turtle_label,turtle,NA,valid,label,absent,turtle,6726,NA,1,NA,6726,valid
s26_jv_fs4,M,1,29,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,2423,NA,1,NA,2423,valid
s26_jv_fs4,M,1,30,noise,noise,NA,invalid,notCued,absent,banana,2842,2560,0,1,NA,notCued
s26_jv_fs4,M,1,31,noise,noise,NA,valid,notCued,absent,zebra,4703,NA,1,NA,4703,notCued
s26_jv_fs4,M,1,32,noise,noise,NA,valid,notCued,absent,zebra,2619,NA,1,NA,2619,notCued
s26_jv_fs4,M,1,33,noise,noise,NA,valid,notCued,absent,kangaroo,2120,NA,1,NA,2120,notCued
s26_jv_fs4,M,1,34,football_label,football,zebra,invalid,label,present,football,5159,NA,0,NA,NA,invalid
s26_jv_fs4,M,1,35,zebra_label,zebra,kangaroo,invalid,label,present,zebra,2683,NA,0,NA,NA,invalid
s26_jv_fs4,M,1,36,football_label,football,football,valid,label,present,football,2535,NA,0,NA,NA,valid
s26_jv_fs4,M,1,37,turtle_label,turtle,turtle,valid,label,present,turtle,4755,NA,0,NA,NA,valid
s26_jv_fs4,M,1,38,rollingpin_label,rollingpin,rollingpin,valid,label,present,rollingpin,2102,2448,1,1,2102,valid
s26_jv_fs4,M,1,39,noise,noise,NA,valid,notCued,absent,rollingpin,2346,NA,1,NA,2346,notCued
s26_jv_fs4,M,1,40,noise,noise,zebra,valid,notCued,present,zebra,2249,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,41,football_label,football,football,valid,label,present,football,1912,NA,0,NA,NA,valid
s26_jv_fs4,M,1,42,noise,noise,zebra,valid,notCued,present,zebra,2475,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,43,noise,noise,NA,valid,notCued,absent,banana,2169,NA,1,NA,2169,notCued
s26_jv_fs4,M,1,44,football_label,football,NA,invalid,label,absent,football,2318,NA,1,NA,2318,invalid
s26_jv_fs4,M,1,45,turtle_label,turtle,turtle,valid,label,present,turtle,2105,511,1,1,2105,valid
s26_jv_fs4,M,1,46,banana_label,banana,NA,valid,label,absent,banana,2475,NA,1,NA,2475,valid
s26_jv_fs4,M,1,47,banana_label,banana,banana,valid,label,present,banana,1265,1815,1,1,1265,valid
s26_jv_fs4,M,1,48,noise,noise,pumpkin,invalid,notCued,present,banana,1999,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,49,swan_label,swan,NA,invalid,label,absent,swan,2342,NA,1,NA,2342,invalid
s26_jv_fs4,M,1,50,noise,noise,NA,valid,notCued,absent,rollingpin,2300,NA,1,NA,2300,notCued
s26_jv_fs4,M,1,51,noise,noise,swan,valid,notCued,present,swan,1947,1104,1,1,1947,notCued
s26_jv_fs4,M,1,52,noise,noise,zebra,invalid,notCued,present,rollingpin,2105,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,53,noise,noise,zebra,valid,notCued,present,zebra,2393,3792,1,1,2393,notCued
s26_jv_fs4,M,1,54,noise,noise,banana,invalid,notCued,present,rollingpin,2648,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,55,noise,noise,kangaroo,valid,notCued,present,kangaroo,1894,1055,1,1,1894,notCued
s26_jv_fs4,M,1,56,football_label,football,turtle,invalid,label,present,football,2808,NA,0,NA,NA,invalid
s26_jv_fs4,M,1,57,noise,noise,NA,invalid,notCued,absent,turtle,3051,NA,1,NA,3051,notCued
s26_jv_fs4,M,1,58,banana_label,banana,NA,invalid,label,absent,banana,3514,NA,1,NA,3514,invalid
s26_jv_fs4,M,1,59,banana_label,banana,NA,valid,label,absent,banana,2378,575,0,1,NA,valid
s26_jv_fs4,M,1,60,noise,noise,NA,valid,notCued,absent,rollingpin,2138,NA,1,NA,2138,notCued
s26_jv_fs4,M,1,61,noise,noise,turtle,valid,notCued,present,turtle,2264,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,62,noise,noise,NA,valid,notCued,absent,rollingpin,1262,1017,0,1,NA,notCued
s26_jv_fs4,M,1,63,noise,noise,NA,valid,notCued,absent,zebra,948,754,0,0,NA,notCued
s26_jv_fs4,M,1,64,noise,noise,NA,valid,notCued,absent,turtle,1895,NA,1,NA,1895,notCued
s26_jv_fs4,M,1,65,noise,noise,NA,invalid,notCued,absent,banana,1946,NA,1,NA,1946,notCued
s26_jv_fs4,M,1,66,swan_label,swan,swan,valid,label,present,swan,1262,756,1,1,1262,valid
s26_jv_fs4,M,1,67,banana_label,banana,banana,valid,label,present,banana,2088,1071,1,1,2088,valid
s26_jv_fs4,M,1,68,noise,noise,NA,invalid,notCued,absent,rollingpin,1851,NA,1,NA,1851,notCued
s26_jv_fs4,M,1,69,noise,noise,football,valid,notCued,present,football,1673,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,70,noise,noise,pumpkin,valid,notCued,present,pumpkin,1935,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,71,noise,noise,swan,valid,notCued,present,swan,1581,601,1,1,1581,notCued
s26_jv_fs4,M,1,72,turtle_label,turtle,NA,valid,label,absent,turtle,2280,NA,1,NA,2280,valid
s26_jv_fs4,M,1,73,noise,noise,NA,valid,notCued,absent,pumpkin,1152,NA,1,NA,1152,notCued
s26_jv_fs4,M,1,74,noise,noise,turtle,valid,notCued,present,turtle,1160,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,75,noise,noise,NA,valid,notCued,absent,swan,2804,NA,1,NA,2804,notCued
s26_jv_fs4,M,1,76,rollingpin_label,rollingpin,rollingpin,valid,label,present,rollingpin,1264,612,1,1,1264,valid
s26_jv_fs4,M,1,77,noise,noise,football,valid,notCued,present,football,1264,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,78,football_label,football,NA,valid,label,absent,football,2176,NA,1,NA,2176,valid
s26_jv_fs4,M,1,79,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,1906,NA,0,NA,NA,valid
s26_jv_fs4,M,1,80,noise,noise,swan,valid,notCued,present,swan,1369,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,81,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,1580,NA,0,NA,NA,valid
s26_jv_fs4,M,1,82,noise,noise,swan,valid,notCued,present,swan,3026,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,83,rollingpin_label,rollingpin,rollingpin,valid,label,present,rollingpin,948,NA,0,NA,NA,valid
s26_jv_fs4,M,1,84,noise,noise,kangaroo,valid,notCued,present,kangaroo,2313,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,85,noise,noise,NA,valid,notCued,absent,banana,2054,NA,1,NA,2054,notCued
s26_jv_fs4,M,1,86,banana_label,banana,NA,invalid,label,absent,banana,1960,NA,1,NA,1960,invalid
s26_jv_fs4,M,1,87,noise,noise,banana,valid,notCued,present,banana,2362,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,88,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,2888,NA,1,NA,2888,valid
s26_jv_fs4,M,1,89,noise,noise,pumpkin,valid,notCued,present,pumpkin,1934,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,90,football_label,football,football,valid,label,present,football,2231,NA,0,NA,NA,valid
s26_jv_fs4,M,1,91,kangaroo_label,kangaroo,NA,invalid,label,absent,kangaroo,2453,NA,1,NA,2453,invalid
s26_jv_fs4,M,1,92,noise,noise,NA,valid,notCued,absent,football,2215,NA,1,NA,2215,notCued
s26_jv_fs4,M,1,93,noise,noise,NA,valid,notCued,absent,pumpkin,2152,NA,1,NA,2152,notCued
s26_jv_fs4,M,1,94,banana_label,banana,NA,valid,label,absent,banana,2043,NA,1,NA,2043,valid
s26_jv_fs4,M,1,95,football_label,football,swan,invalid,label,present,football,3067,NA,0,NA,NA,invalid
s26_jv_fs4,M,1,96,football_label,football,NA,valid,label,absent,football,2265,NA,1,NA,2265,valid
s26_jv_fs4,M,1,97,noise,noise,NA,valid,notCued,absent,kangaroo,2072,NA,1,NA,2072,notCued
s26_jv_fs4,M,1,98,zebra_label,zebra,zebra,valid,label,present,zebra,2282,NA,0,NA,NA,valid
s26_jv_fs4,M,1,99,noise,noise,rollingpin,valid,notCued,present,rollingpin,2326,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,100,kangaroo_label,kangaroo,NA,valid,label,absent,kangaroo,2069,NA,1,NA,2069,valid
s26_jv_fs4,M,1,101,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,2660,NA,1,NA,2660,valid
s26_jv_fs4,M,1,102,banana_label,banana,NA,invalid,label,absent,banana,2264,415,0,0,NA,invalid
s26_jv_fs4,M,1,103,noise,noise,NA,valid,notCued,absent,kangaroo,2233,639,0,0,NA,notCued
s26_jv_fs4,M,1,104,noise,noise,rollingpin,valid,notCued,present,rollingpin,2570,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,105,zebra_label,zebra,NA,invalid,label,absent,zebra,2120,NA,1,NA,2120,invalid
s26_jv_fs4,M,1,106,noise,noise,kangaroo,valid,notCued,present,kangaroo,2184,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,107,noise,noise,football,valid,notCued,present,football,2153,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,108,noise,noise,rollingpin,invalid,notCued,present,football,2505,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,109,football_label,football,banana,invalid,label,present,football,3752,NA,0,NA,NA,invalid
s26_jv_fs4,M,1,110,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,1892,NA,0,NA,NA,valid
s26_jv_fs4,M,1,111,noise,noise,football,invalid,notCued,present,zebra,2075,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,112,noise,noise,NA,invalid,notCued,absent,kangaroo,2187,NA,1,NA,2187,notCued
s26_jv_fs4,M,1,113,football_label,football,NA,valid,label,absent,football,1527,927,0,1,NA,valid
s26_jv_fs4,M,1,114,noise,noise,swan,invalid,notCued,present,kangaroo,1054,1482,1,1,1054,notCued
s26_jv_fs4,M,1,115,banana_label,banana,banana,valid,label,present,banana,1160,784,1,1,1160,valid
s26_jv_fs4,M,1,116,swan_label,swan,NA,valid,label,absent,swan,1912,NA,1,NA,1912,valid
s26_jv_fs4,M,1,117,zebra_label,zebra,NA,valid,label,absent,zebra,1836,NA,1,NA,1836,valid
s26_jv_fs4,M,1,118,kangaroo_label,kangaroo,NA,valid,label,absent,kangaroo,1263,NA,1,NA,1263,valid
s26_jv_fs4,M,1,119,zebra_label,zebra,zebra,valid,label,present,zebra,1873,NA,0,NA,NA,valid
s26_jv_fs4,M,1,120,noise,noise,NA,valid,notCued,absent,swan,1580,NA,1,NA,1580,notCued
s26_jv_fs4,M,1,121,kangaroo_label,kangaroo,NA,valid,label,absent,kangaroo,1592,NA,1,NA,1592,valid
s26_jv_fs4,M,1,122,noise,noise,zebra,valid,notCued,present,zebra,2217,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,123,swan_label,swan,swan,valid,label,present,swan,1160,842,1,0,1160,valid
s26_jv_fs4,M,1,124,zebra_label,zebra,zebra,valid,label,present,zebra,1161,481,1,1,1161,valid
s26_jv_fs4,M,1,125,noise,noise,NA,valid,notCued,absent,football,1946,NA,1,NA,1946,notCued
s26_jv_fs4,M,1,126,zebra_label,zebra,NA,valid,label,absent,zebra,2173,NA,1,NA,2173,valid
s26_jv_fs4,M,1,127,noise,noise,NA,invalid,notCued,absent,kangaroo,2330,NA,1,NA,2330,notCued
s26_jv_fs4,M,1,128,swan_label,swan,NA,valid,label,absent,swan,2020,NA,1,NA,2020,valid
s26_jv_fs4,M,1,129,pumpkin_label,pumpkin,NA,valid,label,absent,pumpkin,2139,NA,1,NA,2139,valid
s26_jv_fs4,M,1,130,noise,noise,rollingpin,valid,notCued,present,rollingpin,1157,914,1,0,1157,notCued
s26_jv_fs4,M,1,131,noise,noise,NA,valid,notCued,absent,football,2792,NA,1,NA,2792,notCued
s26_jv_fs4,M,1,132,rollingpin_label,rollingpin,pumpkin,invalid,label,present,rollingpin,2028,NA,0,NA,NA,invalid
s26_jv_fs4,M,1,133,noise,noise,NA,valid,notCued,absent,pumpkin,2310,NA,1,NA,2310,notCued
s26_jv_fs4,M,1,134,banana_label,banana,banana,valid,label,present,banana,1369,991,1,1,1369,valid
s26_jv_fs4,M,1,135,noise,noise,NA,invalid,notCued,absent,zebra,1913,NA,1,NA,1913,notCued
s26_jv_fs4,M,1,136,noise,noise,NA,invalid,notCued,absent,banana,1831,NA,1,NA,1831,notCued
s26_jv_fs4,M,1,137,kangaroo_label,kangaroo,kangaroo,valid,label,present,kangaroo,1367,2044,1,1,1367,valid
s26_jv_fs4,M,1,138,noise,noise,turtle,invalid,notCued,present,swan,1160,912,1,1,1160,notCued
s26_jv_fs4,M,1,139,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,1806,703,1,0,1806,valid
s26_jv_fs4,M,1,140,swan_label,swan,NA,valid,label,absent,swan,1582,694,0,1,NA,valid
s26_jv_fs4,M,1,141,noise,noise,NA,valid,notCued,absent,turtle,1053,842,0,0,NA,notCued
s26_jv_fs4,M,1,142,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,1902,NA,0,NA,NA,valid
s26_jv_fs4,M,1,143,turtle_label,turtle,NA,valid,label,absent,turtle,1513,NA,1,NA,1513,valid
s26_jv_fs4,M,1,144,kangaroo_label,kangaroo,football,invalid,label,present,kangaroo,1262,1013,1,1,1262,invalid
s26_jv_fs4,M,1,145,banana_label,banana,NA,valid,label,absent,banana,948,372,0,1,NA,valid
s26_jv_fs4,M,1,146,noise,noise,kangaroo,invalid,notCued,present,football,1528,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,147,noise,noise,pumpkin,valid,notCued,present,pumpkin,2190,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,148,pumpkin_label,pumpkin,pumpkin,valid,label,present,pumpkin,2094,NA,0,NA,NA,valid
s26_jv_fs4,M,1,149,noise,noise,rollingpin,valid,notCued,present,rollingpin,1053,1468,1,1,1053,notCued
s26_jv_fs4,M,1,150,noise,noise,banana,valid,notCued,present,banana,1161,671,1,1,1161,notCued
s26_jv_fs4,M,1,151,noise,noise,football,valid,notCued,present,football,2809,NA,0,NA,NA,notCued
s26_jv_fs4,M,1,152,zebra_label,zebra,zebra,valid,label,present,zebra,2218,NA,0,NA,NA,valid
s26_jv_fs4,M,1,153,rollingpin_label,rollingpin,NA,valid,label,absent,rollingpin,3016,NA,1,NA,3016,valid
s26_jv_fs4,M,1,154,football_label,football,NA,valid,label,absent,football,2246,NA,1,NA,2246,valid
s26_jv_fs4,M,1,155,swan_label,swan,swan,valid,label,present,swan,1476,399,1,0,1476,valid
s26_jv_fs4,M,1,156,noise,noise,pumpkin,valid,notCued,present,pumpkin,1887,NA,0,NA,NA,notCued
